70.00, 4338.00
70.80, 4323.00
71.50, 4310.50
71.90, 4303.00
72.70, 4289.50
73.40, 4277.00
74.00, 4271.00
74.70, 4253.00
75.30, 4241.00
76.20, 4227.50
76.70, 4220.50
77.50, 4206.50
78.10, 4196.00
78.60, 4186.50
79.30, 4173.50
79.90, 4157.50
80.30, 4153.00
80.80, 4138.00
81.20, 4123.00
81.80, 4121.00
82.10, 4105.00
82.50, 4090.50
82.90, 4085.00
83.10, 4069.50
83.60, 4056.00
84.00, 4043.00
84.40, 4036.50
84.80, 4022.50
85.30, 4008.50
85.50, 4002.00
85.90, 3988.50
86.30, 3975.50
86.50, 3966.00
87.00, 3953.50
87.50, 3950.50
88.00, 3934.00
88.40, 3919.50
88.90, 3913.50
89.50, 3899.00
90.40, 3884.00
91.10, 3879.00
92.10, 3863.00
93.30, 3853.00
94.40, 3845.00
95.60, 3830.50
97.00, 3818.00
98.80, 3808.00
100.70, 3796.50
102.90, 3781.00
105.00, 3775.50
107.70, 3759.50
110.30, 3755.50
112.70, 3739.50
115.50, 3732.50
118.30, 3737.00
121.00, 3732.50
123.80, 3730.50
126.70, 3728.50
129.40, 3724.00
131.90, 3725.00
134.30, 3717.50
136.50, 3714.00
138.10, 3714.00
139.70, 3713.00
140.90, 3718.50
142.00, 3712.00
142.70, 3704.50
143.40, 3703.50
143.80, 3701.00
144.40, 3699.00
144.60, 3698.00
144.80, 3691.00
145.20, 3694.50
145.50, 3689.00
145.90, 3685.50
146.20, 3685.50
146.60, 3678.50
147.20, 3681.00
147.70, 3675.50
148.50, 3672.00
149.50, 3673.00
150.70, 3666.50
152.10, 3665.00
153.90, 3664.00
155.60, 3659.50
157.90, 3660.50
160.00, 3654.00
162.80, 3650.50
165.60, 3650.50
168.80, 3646.00
172.00, 3648.00
175.60, 3641.50
179.10, 3638.00
182.70, 3639.00
186.50, 3633.50
190.20, 3633.50
194.10, 3631.00
197.80, 3626.00
201.10, 3626.50
204.60, 3619.50
207.60, 3622.50
210.60, 3618.00
213.40, 3614.50
215.90, 3615.50
218.30, 3611.00
220.40, 3612.50
222.60, 3611.00
224.40, 3607.50
225.70, 3611.00
227.20, 3607.50
228.60, 3611.00
229.70, 3613.50
230.50, 3613.50
231.40, 3622.50
232.30, 3621.50
232.90, 3630.00
233.60, 3635.50
234.40, 3639.00
234.70, 3648.50
235.50, 3651.50
236.20, 3662.00
237.10, 3669.50
237.90, 3651.50
238.70, 3645.00
240.00, 3652.50
241.30, 3671.00
242.40, 3678.50
243.40, 3672.00
244.50, 3681.00
245.80, 3693.00
246.70, 3690.00
247.70, 3701.00
248.40, 3703.00
249.50, 3710.00
250.70, 3715.50
252.10, 3719.50
253.50, 3726.50
255.40, 3728.50
256.80, 3736.00
258.40, 3744.50
260.10, 3742.50
261.60, 3753.00
263.30, 3756.50
265.00, 3761.50
266.40, 3768.00
267.90, 3769.00
269.20, 3775.50
270.50, 3784.00
271.60, 3785.00
272.70, 3791.50
273.60, 3798.50
274.20, 3799.50
274.70, 3806.00
275.10, 3812.00
275.20, 3814.00
275.20, 3821.50
275.20, 3820.50
275.20, 3826.50
274.90, 3833.50
274.30, 3833.50
273.50, 3839.50
272.40, 3841.00
271.30, 3829.50
269.90, 3828.50
268.50, 3819.50
266.90, 3808.00
265.10, 3799.50
263.40, 3782.00
261.40, 3763.00
259.40, 3750.00
257.30, 3764.00
255.10, 3790.00
252.80, 3767.00
250.60, 3746.50
248.30, 3726.00
245.70, 3709.00
243.10, 3710.00
240.60, 3711.00
238.00, 3694.50
235.30, 3682.00
232.60, 3670.00
230.00, 3665.00
227.30, 3654.00
224.50, 3640.00
221.80, 3635.50
219.10, 3626.00
216.30, 3611.00
213.60, 3602.50
211.00, 3591.00
208.30, 3585.00
205.50, 3566.50
202.90, 3557.00
200.10, 3548.50
197.30, 3533.50
194.30, 3528.50
191.00, 3516.00
187.90, 3500.50
184.50, 3493.00
181.20, 3478.00
177.80, 3471.50
174.30, 3459.50
170.60, 3451.50
166.90, 3436.50
163.00, 3423.00
159.30, 3417.00
155.40, 3400.50
151.80, 3393.00
147.80, 3381.50
144.00, 3374.00
140.00, 3361.00
136.00, 3345.00
131.90, 3337.00
127.60, 3326.50
123.50, 3317.00
119.60, 3301.00
115.50, 3295.50
111.80, 3281.00
107.80, 3273.50
104.10, 3262.50
100.10, 3252.50
96.30, 3237.50
92.10, 3223.00
88.30, 3217.00
84.30, 3204.50
80.70, 3194.00
76.90, 3184.00
73.30, 3174.50
69.80, 3158.00
66.10, 3150.50
62.60, 3137.50
59.20, 3129.00
55.50, 3117.00
52.20, 3108.00
48.80, 3094.50
45.60, 3087.50
42.50, 3073.00
39.50, 3065.00
36.00, 3053.00
33.10, 3043.00
30.20, 3031.50
27.70, 3022.50
25.00, 3008.00
22.60, 3002.00
20.40, 2987.50
18.10, 2978.00
16.10, 2965.50
14.00, 2957.50
12.20, 2942.50
10.30, 2935.00
8.50, 2921.00
6.60, 2911.50
5.00, 2899.50
3.30, 2889.50
1.60, 2876.50
0.00, 2868.00
-1.70, 2853.50
-3.20, 2844.50
-5.00, 2836.50
-6.60, 2824.50
-8.50, 2812.00
-10.30, 2802.50
-12.20, 2788.50
-14.00, 2784.50
-15.80, 2775.50
-17.70, 2761.50
-19.40, 2751.50
-21.30, 2738.00
-23.00, 2728.50
-24.80, 2713.50
-26.40, 2708.50
-28.30, 2695.00
-29.90, 2682.50
-31.60, 2671.50
-33.30, 2666.50
-34.90, 2655.00
-36.60, 2641.50
-38.10, 2631.00
-39.80, 2617.50
-41.40, 2616.00
-42.90, 2610.00
-44.50, 2601.50
-45.90, 2602.50
-47.60, 2602.00
-49.00, 2605.00
-50.50, 2602.50
-51.90, 2605.00
-53.20, 2607.50
-54.90, 2609.00
-56.00, 2610.00
-57.10, 2610.50
-58.40, 2616.00
-59.80, 2618.50
-61.00, 2625.00
-62.10, 2626.50
-63.20, 2634.50
-64.60, 2642.00
-65.70, 2652.50
-67.00, 2656.50
-68.10, 2665.00
-69.40, 2673.50
-70.50, 2655.50
-71.70, 2670.00
-73.00, 2681.00
-74.10, 2691.00
-75.20, 2701.00
-76.70, 2716.00
-78.00, 2719.50
-79.50, 2730.00
-80.60, 2744.50
-82.00, 2755.50
-83.20, 2771.00
-84.50, 2781.50
-85.80, 2796.50
-87.30, 2809.00
-88.80, 2818.00
-90.10, 2832.00
-91.60, 2847.00
-92.90, 2859.00
-94.50, 2877.50
-96.00, 2888.50
-97.30, 2907.50
-98.90, 2921.00
-100.40, 2936.50
-101.80, 2953.50
-103.40, 2969.50
-105.10, 2984.00
-106.70, 3002.00
-108.60, 3014.50
-110.60, 3034.00
-112.40, 3047.00
-114.70, 3064.50
-116.80, 3077.50
-119.40, 3094.50
-121.60, 3109.00
-123.90, 3123.50
-126.30, 3137.50
-128.50, 3154.00
-130.60, 3165.00
-132.80, 3188.00
-134.90, 3199.00
-137.10, 3215.50
-138.90, 3226.50
-140.70, 3242.00
-142.70, 3251.00
-144.40, 3265.00
-145.80, 3282.50
-147.50, 3287.50
-149.00, 3300.50
-150.50, 3301.00
-151.80, 3313.50
-152.90, 3312.50
-154.20, 3319.50
-155.50, 3318.00
-156.80, 3324.50
-157.90, 3324.50
-159.00, 3322.50
-160.30, 3329.50
-161.30, 3329.00
-162.60, 3332.50
-163.90, 3326.50
-165.20, 3323.50
-166.70, 3315.00
-168.10, 3309.00
-169.60, 3289.50
-171.30, 3275.00
-172.90, 3248.00
-174.60, 3235.00
-176.50, 3266.00
-178.40, 3279.50
-180.20, 3261.50
-181.90, 3242.00
-184.00, 3226.00
-185.90, 3208.00
-187.80, 3206.00
-189.80, 3206.00
-191.50, 3207.00
-193.50, 3192.00
-195.20, 3178.50
-197.30, 3167.00
-198.90, 3159.00
-200.60, 3150.00
-202.30, 3135.50
-204.00, 3129.00
-205.40, 3120.50
-206.90, 3112.50
-208.50, 3098.50
-209.90, 3092.00
-211.20, 3081.50
-212.70, 3070.00
-214.20, 3055.50
-215.60, 3046.50
-217.10, 3034.00
-218.20, 3026.00
-219.50, 3010.00
-220.80, 3002.50
-222.10, 2990.00
-223.40, 2979.00
-224.70, 2967.00
-226.10, 2957.50
-227.60, 2946.50
-229.10, 2938.50
-230.30, 2924.50
-231.90, 2914.00
-233.20, 2903.00
-234.70, 2892.00
-236.00, 2878.00
-237.50, 2869.00
-238.90, 2855.50
-240.50, 2844.00
-241.70, 2841.50
-243.00, 2827.50
-244.40, 2818.00
-245.50, 2803.00
-246.80, 2794.50
-248.00, 2779.50
-249.40, 2770.50
-250.80, 2756.00
-252.40, 2748.00
-254.00, 2737.00
-255.80, 2725.50
-257.50, 2710.50
-259.20, 2701.00
-261.10, 2697.50
-262.80, 2681.50
-264.60, 2672.00
-266.50, 2657.50
-268.40, 2647.00
-270.60, 2636.00
-272.50, 2625.00
-274.70, 2612.00
-276.80, 2606.50
-278.90, 2594.50
-281.10, 2581.50
-283.50, 2569.00
-285.60, 2558.00
-287.80, 2549.50
-290.10, 2530.50
-292.30, 2526.00
-294.50, 2517.00
-296.60, 2501.00
-299.00, 2488.00
-300.90, 2480.00
-303.30, 2465.50
-305.20, 2461.50
-307.20, 2446.50
-309.50, 2434.50
-311.50, 2424.00
-313.40, 2410.50
-315.40, 2406.50
-317.30, 2390.50
-319.00, 2378.50
-321.00, 2366.50
-322.40, 2355.00
-323.90, 2350.50
-325.50, 2336.50
-326.90, 2335.50
-328.20, 2327.50
-329.40, 2325.00
-330.60, 2327.00
-331.60, 2323.00
-333.10, 2325.00
-334.20, 2321.50
-335.10, 2322.00
-336.10, 2324.00
-337.00, 2324.00
-338.00, 2324.50
-339.00, 2326.00
-340.00, 2325.50
-340.80, 2329.00
-341.60, 2329.50
-342.40, 2332.00
-343.50, 2333.50
-344.40, 2336.00
-345.00, 2339.50
-345.90, 2341.50
-346.70, 2342.50
-347.70, 2348.00
-348.80, 2351.00
-349.80, 2355.00
-350.60, 2358.50
-351.60, 2359.00
-352.40, 2365.00
-353.40, 2370.00
-354.50, 2376.00
-355.40, 2381.50
-356.50, 2384.00
-357.50, 2394.00
-358.60, 2390.00
-359.70, 2389.50
-360.40, 2392.50
-361.30, 2402.00
-361.90, 2413.50
-362.60, 2421.00
-363.40, 2430.00
-363.70, 2440.50
-364.10, 2444.00
-364.30, 2458.50
-364.40, 2469.00
-364.80, 2479.00
-364.80, 2491.50
-364.80, 2496.50
-365.00, 2511.00
-364.80, 2524.00
-364.80, 2538.50
-364.80, 2547.50
-364.90, 2562.50
-364.80, 2576.00
-364.90, 2578.50
-364.80, 2596.50
-364.80, 2607.50
-364.80, 2623.50
-364.60, 2635.50
-364.50, 2645.00
-364.00, 2658.50
-363.80, 2674.00
-363.20, 2685.50
-362.40, 2689.50
-361.20, 2705.00
-359.70, 2715.50
-358.00, 2730.50
-356.10, 2738.50
-354.20, 2753.00
-352.00, 2757.50
-349.90, 2768.00
-347.30, 2772.50
-344.70, 2781.50
-342.40, 2785.00
-339.80, 2786.50
-337.20, 2794.00
-334.60, 2790.00
-332.00, 2776.00
-329.50, 2759.00
-326.90, 2751.50
-324.30, 2744.50
-321.70, 2748.00
-319.30, 2743.00
-316.90, 2754.00
-314.50, 2751.50
-312.10, 2739.50
-310.00, 2721.00
-307.80, 2716.50
-305.80, 2712.00
-303.90, 2698.50
-302.10, 2689.50
-300.40, 2678.00
-298.90, 2677.00
-297.20, 2665.00
-295.50, 2653.00
-294.20, 2646.50
-292.60, 2642.00
-291.10, 2630.50
-289.40, 2617.00
-287.80, 2611.50
-286.00, 2601.00
-284.10, 2593.50
-282.40, 2579.00
-280.70, 2573.50
-279.00, 2566.00
-277.00, 2551.00
-275.10, 2537.00
-273.10, 2528.00
-271.00, 2517.00
-269.10, 2502.00
-266.90, 2496.50
-265.00, 2486.50
-262.90, 2470.00
-260.70, 2463.50
-258.60, 2446.00
-256.60, 2441.50
-254.50, 2431.00
-252.40, 2414.50
-250.40, 2405.00
-248.20, 2394.50
-246.30, 2388.50
-244.10, 2374.00
-242.20, 2360.00
-240.10, 2351.50
-238.30, 2334.50
-236.40, 2330.00
-234.40, 2318.50
-232.70, 2301.50
-230.80, 2293.00
-229.20, 2289.00
-227.40, 2273.50
-225.80, 2259.50
-224.10, 2249.00
-222.50, 2243.00
-220.80, 2229.50
-219.30, 2213.50
-217.60, 2203.50
-216.20, 2199.50
-214.70, 2184.00
-213.20, 2175.00
-211.60, 2157.00
-210.40, 2152.50
-209.10, 2139.50
-207.80, 2127.00
-206.60, 2120.50
-205.40, 2108.00
-204.30, 2096.50
-203.00, 2090.00
-202.10, 2075.00
-201.10, 2065.50
-200.00, 2048.00
-198.90, 2042.50
-197.90, 2032.50
-196.80, 2015.50
-195.70, 2010.50
-194.60, 1998.50
-193.50, 1983.00
-192.30, 1977.00
-191.00, 1964.50
-189.70, 1959.00
-188.40, 1943.50
-186.80, 1931.00
-185.30, 1924.50
-183.80, 1908.00
-182.10, 1896.50
-180.30, 1889.50
-178.70, 1872.50
-176.90, 1859.50
-175.00, 1854.00
-172.80, 1843.00
-171.10, 1836.00
-168.80, 1816.50
-166.60, 1805.50
-164.70, 1799.00
-162.30, 1785.50
-160.10, 1778.50
-157.80, 1760.50
-155.40, 1746.00
-152.90, 1738.50
-150.30, 1725.50
-147.70, 1719.00
-144.90, 1707.00
-142.20, 1700.50
-139.30, 1679.50
-136.60, 1679.50
-133.60, 1658.50
-130.40, 1645.00
-127.60, 1638.00
-124.60, 1623.00
-121.80, 1616.00
-118.50, 1602.00
-115.50, 1594.00
-112.90, 1579.50
-109.90, 1572.00
-107.10, 1557.00
-104.70, 1549.50
-101.90, 1534.00
-99.60, 1525.50
-97.10, 1512.00
-94.90, 1505.00
-92.60, 1486.50
-90.40, 1478.00
-88.50, 1464.50
-86.30, 1456.00
-84.40, 1438.50
-82.20, 1431.00
-80.50, 1414.00
-78.30, 1406.00
-76.30, 1389.00
-74.60, 1380.00
-72.70, 1380.00
-70.70, 1354.50
-68.80, 1354.50
-67.00, 1336.50
-65.40, 1327.00
-63.60, 1310.00
-62.20, 1301.00
-61.00, 1281.50
-60.00, 1272.50
-59.50, 1272.50
-59.10, 1254.00
-58.50, 1244.00
-57.90, 1224.50
-56.80, 1214.50
-55.50, 1214.50
-54.30, 1195.00
-52.80, 1185.00
-51.10, 1163.00
-49.60, 1152.50
-47.90, 1152.50
-46.20, 1131.00
-44.30, 1127.50
-42.60, 1127.50
-40.60, 1120.50
-38.50, 1115.50
-36.30, 1108.50
-34.30, 1106.00
-32.00, 1106.00
-29.80, 1100.50
-27.50, 1098.50
-25.40, 1098.50
-23.00, 1095.00
-20.50, 1093.00
-18.30, 1093.00
-15.90, 1087.00
-13.50, 1084.50
-11.20, 1080.50
-8.70, 1078.50
-6.20, 1078.50
-3.80, 1072.50
-1.50, 1070.00
0.80, 1070.00
3.10, 1067.00
5.10, 1064.00
7.50, 1064.00
9.40, 1059.50
11.40, 1055.50
13.20, 1055.50
14.70, 1050.50
16.40, 1048.50
17.70, 1048.50
18.80, 1043.50
19.70, 1039.50
20.50, 1034.00
21.10, 1034.00
21.30, 1031.00
21.60, 1026.00
21.40, 1023.50
21.40, 1023.50
21.30, 1019.50
20.60, 1015.50
19.80, 1015.50
18.90, 1008.50
17.90, 1006.50
16.60, 1006.50
15.40, 1001.50
13.90, 997.50
12.40, 997.50
10.70, 992.50
9.10, 989.50
7.30, 989.50
5.70, 983.00
3.80, 979.00
2.00, 979.00
0.40, 971.00
-1.30, 971.00
-2.60, 968.50
-4.10, 968.50
-5.20, 963.00
-6.50, 958.00
